pile_lng,pile_lat,id,date,status
143.4869845,-34.7714764,G1-1-40,2019-07-04T00:00:00.0000000,1-pile
143.4869867,-34.7715493,G1-1-39,2019-07-04T00:00:00.0000000,1-pile
143.486989,-34.771625,G1-1-38,2019-07-04T00:00:00.0000000,1-pile
143.48699119999998,-34.771698,G1-1-37,2019-07-04T00:00:00.0000000,1-pile
143.48699309999998,-34.771761299999994,G1-1-36,2019-07-04T00:00:00.0000000,1-pile
143.48699530000002,-34.7718343,G1-1-35,2019-07-04T00:00:00.0000000,1-pile
143.4869976,-34.77191,G1-1-34,2019-07-04T00:00:00.0000000,1-pile
143.48699969999998,-34.7719829,G1-1-33,2019-07-04T00:00:00.0000000,1-pile
143.4870017,-34.7720464,G1-1-32,2019-07-04T00:00:00.0000000,1-pile
143.48700380000002,-34.772119399999994,G1-1-31,2019-07-04T00:00:00.0000000,1-pile
143.4870061,-34.7721951,G1-1-30,2019-07-04T00:00:00.0000000,1-pile
143.4870083,-34.772268100000005,G1-1-29,2019-07-04T00:00:00.0000000,1-pile
143.4870102,-34.7723315,G1-1-28,2019-07-04T00:00:00.0000000,1-pile
143.4870124,-34.7724045,G1-1-27,2019-07-04T00:00:00.0000000,1-pile
143.48701469999997,-34.772480200000004,G1-1-26,2019-07-04T00:00:00.0000000,1-pile
143.4870169,-34.7725532,G1-1-25,2019-07-04T00:00:00.0000000,1-pile
143.48701880000002,-34.7726166,G1-1-24,2019-07-04T00:00:00.0000000,1-pile
143.487021,-34.7726896,G1-1-23,2019-07-04T00:00:00.0000000,1-pile
143.48702319999998,-34.772765299999996,G1-1-22,2019-07-04T00:00:00.0000000,1-pile
143.4870254,-34.7728382,G1-1-21,2019-07-04T00:00:00.0000000,1-pile
143.4870273,-34.7729018,G1-1-20,2019-07-02T00:00:00.0000000,1-pile
143.4870295,-34.772974700000006,G1-1-19,2019-07-02T00:00:00.0000000,1-pile
143.4870318,-34.773050399999995,G1-1-18,2019-07-02T00:00:00.0000000,1-pile
143.487034,-34.7731234,G1-1-17,2019-07-02T00:00:00.0000000,1-pile
143.48703590000002,-34.773187,G1-1-16,2019-07-02T00:00:00.0000000,1-pile
143.4870381,-34.77326,G1-1-15,2019-07-02T00:00:00.0000000,1-pile
143.4870404,-34.7733356,G1-1-14,2019-07-02T00:00:00.0000000,1-pile
143.4870425,-34.7734086,G1-1-13,2019-07-02T00:00:00.0000000,1-pile
143.4870445,-34.7734721,G1-1-12,2019-07-02T00:00:00.0000000,1-pile
143.4870466,-34.7735451,G1-1-11,2019-07-02T00:00:00.0000000,1-pile
143.48704890000002,-34.773620799999996,G1-1-10,2019-07-02T00:00:00.0000000,1-pile
143.4870511,-34.7736937,G1-1-09,2019-07-02T00:00:00.0000000,1-pile
143.487053,-34.773757200000006,G1-1-08,2019-07-02T00:00:00.0000000,1-pile
143.4870552,-34.7738302,G1-1-07,2019-07-02T00:00:00.0000000,1-pile
143.4870575,-34.7739059,G1-1-06,2019-07-02T00:00:00.0000000,1-pile
143.48705969999997,-34.773978899999996,G1-1-05,2019-07-02T00:00:00.0000000,1-pile
143.4870616,-34.7740423,G1-1-04,2019-07-02T00:00:00.0000000,1-pile
143.48706380000002,-34.7741153,G1-1-03,2019-07-01T00:00:00.0000000,1-pile
143.487066,-34.7741909,G1-1-02,2019-07-01T00:00:00.0000000,1-pile
143.48706819999998,-34.774263899999994,G1-1-01,2019-07-01T00:00:00.0000000,1-pile
143.4870759,-34.7745201,H1-1-40,2019-06-26T00:00:00.0000000,1-pile
143.4870781,-34.774593100000004,H1-1-39,2019-06-26T00:00:00.0000000,1-pile
143.4870804,-34.77466879999999,H1-1-38,2019-06-26T00:00:00.0000000,1-pile
143.48708259999998,-34.774741799999994,H1-1-37,2019-06-26T00:00:00.0000000,1-pile
143.4870845,-34.7748053,H1-1-36,2019-06-26T00:00:00.0000000,1-pile
143.4870867,-34.7748783,H1-1-35,2019-06-26T00:00:00.0000000,1-pile
143.4870889,-34.7749539,H1-1-34,2019-06-26T00:00:00.0000000,1-pile
143.4870911,-34.7750269,H1-1-33,2019-06-26T00:00:00.0000000,1-pile
143.487093,-34.775090500000005,H1-1-32,2019-06-26T00:00:00.0000000,1-pile
143.48709519999997,-34.7751634,H1-1-31,2019-06-26T00:00:00.0000000,1-pile
143.4870975,-34.7752391,H1-1-30,2019-06-26T00:00:00.0000000,1-pile
143.4870997,-34.77531210000001,H1-1-29,2019-06-26T00:00:00.0000000,1-pile
143.4871016,-34.7753756,H1-1-28,2019-06-26T00:00:00.0000000,1-pile
143.48710380000003,-34.775448600000004,H1-1-27,2019-06-26T00:00:00.0000000,1-pile
143.4871061,-34.775524299999994,H1-1-26,2019-06-26T00:00:00.0000000,1-pile
143.48710830000002,-34.7755973,H1-1-25,2019-06-26T00:00:00.0000000,1-pile
143.4871102,-34.7756606,H1-1-24,2019-06-26T00:00:00.0000000,1-pile
143.4871123,-34.7757336,H1-1-23,2019-06-26T00:00:00.0000000,1-pile
143.48711459999998,-34.7758093,H1-1-22,2019-06-25T00:00:00.0000000,1-pile
143.4871168,-34.7758823,H1-1-21,2019-06-25T00:00:00.0000000,1-pile
143.4871187,-34.77594570000001,H1-1-20,2019-07-24T00:00:00.0000000,1-pile
143.4871209,-34.7760187,H1-1-19,2019-07-24T00:00:00.0000000,1-pile
143.48712319999998,-34.7760944,H1-1-18,2019-07-24T00:00:00.0000000,1-pile
143.4871254,-34.7761674,H1-1-17,2019-07-24T00:00:00.0000000,1-pile
143.4871273,-34.776230600000005,H1-1-16,2019-07-24T00:00:00.0000000,1-pile
143.48712949999998,-34.776303600000006,H1-1-15,2019-07-24T00:00:00.0000000,1-pile
143.4871317,-34.776379299999995,H1-1-14,2019-07-24T00:00:00.0000000,1-pile
143.4871339,-34.776452299999995,H1-1-13,2019-07-24T00:00:00.0000000,1-pile
143.4871358,-34.7765157,H1-1-12,2019-07-24T00:00:00.0000000,1-pile
143.487138,-34.776588700000005,H1-1-11,2019-07-24T00:00:00.0000000,1-pile
143.48714030000002,-34.776664399999994,H1-1-10,2019-07-24T00:00:00.0000000,1-pile
143.4871425,-34.7767374,H1-1-09,2019-07-24T00:00:00.0000000,1-pile
143.4871444,-34.7768009,H1-1-08,2019-07-24T00:00:00.0000000,1-pile
143.4871461,-34.7714731,G1-2-40,2019-07-05T00:00:00.0000000,1-pile
143.4871466,-34.7768739,H1-1-07,2019-07-24T00:00:00.0000000,1-pile
143.4871483,-34.7715461,G1-2-39,2019-07-05T00:00:00.0000000,1-pile
143.4871489,-34.7769496,H1-1-06,2019-07-24T00:00:00.0000000,1-pile
143.4871506,-34.7716217,G1-2-38,2019-07-05T00:00:00.0000000,1-pile
143.4871511,-34.7770226,H1-1-05,2019-07-24T00:00:00.0000000,1-pile
143.48715280000002,-34.771694700000005,G1-2-37,2019-07-05T00:00:00.0000000,1-pile
143.487153,-34.777086,H1-1-04,2019-07-24T00:00:00.0000000,1-pile
143.4871547,-34.771758,G1-2-36,2019-07-05T00:00:00.0000000,1-pile
143.4871551,-34.777159000000005,H1-1-03,2019-07-24T00:00:00.0000000,1-pile
143.4871569,-34.7718309,G1-2-35,2019-07-05T00:00:00.0000000,1-pile
143.4871574,-34.7772347,H1-1-02,2019-07-24T00:00:00.0000000,1-pile
143.4871591,-34.7719066,G1-2-34,2019-07-05T00:00:00.0000000,1-pile
143.48715959999998,-34.7773077,H1-1-01,2019-07-24T00:00:00.0000000,1-pile
143.48716130000003,-34.7719796,G1-2-33,2019-07-05T00:00:00.0000000,1-pile
143.4871632,-34.772043100000005,G1-2-32,2019-07-05T00:00:00.0000000,1-pile
143.4871654,-34.772116100000005,G1-2-31,2019-07-05T00:00:00.0000000,1-pile
143.4871673,-34.777564,I1-1-40,2019-08-24T00:00:00.0000000,1-pile
143.4871677,-34.772191799999995,G1-2-30,2019-07-04T00:00:00.0000000,1-pile
143.4871695,-34.7776369,I1-1-39,2019-08-24T00:00:00.0000000,1-pile
143.4871699,-34.77226470000001,G1-2-29,2019-07-04T00:00:00.0000000,1-pile
143.4871718,-34.772328200000004,G1-2-28,2019-07-04T00:00:00.0000000,1-pile
143.4871718,-34.7777126,I1-1-38,2019-08-24T00:00:00.0000000,1-pile
143.487174,-34.772401200000004,G1-2-27,2019-07-04T00:00:00.0000000,1-pile
143.487174,-34.7777856,I1-1-37,2019-08-24T00:00:00.0000000,1-pile
143.4871759,-34.777849100000005,I1-1-36,2019-08-24T00:00:00.0000000,1-pile
143.48717630000002,-34.772476899999994,G1-2-26,2019-07-04T00:00:00.0000000,1-pile
143.4871781,-34.777922100000005,I1-1-35,2019-08-24T00:00:00.0000000,1-pile
143.4871785,-34.7725499,G1-2-25,2019-07-04T00:00:00.0000000,1-pile
143.4871803,-34.7779977,I1-1-34,2019-08-24T00:00:00.0000000,1-pile
143.4871804,-34.772613299999996,G1-2-24,2019-07-04T00:00:00.0000000,1-pile
143.4871825,-34.7726863,G1-2-23,2019-07-04T00:00:00.0000000,1-pile
143.4871825,-34.77807070000001,I1-1-33,2019-08-24T00:00:00.0000000,1-pile
143.48718440000002,-34.778134200000004,I1-1-32,2019-08-24T00:00:00.0000000,1-pile
143.48718480000002,-34.772762,G1-2-22,2019-07-04T00:00:00.0000000,1-pile
143.4871866,-34.7782071,I1-1-31,2019-08-24T00:00:00.0000000,1-pile
143.487187,-34.7728349,G1-2-21,2019-07-04T00:00:00.0000000,1-pile
143.4871889,-34.772898600000005,G1-2-20,2019-07-02T00:00:00.0000000,1-pile
143.4871889,-34.7782828,I1-1-30,2019-08-24T00:00:00.0000000,1-pile
143.4871911,-34.772971500000004,G1-2-19,2019-07-02T00:00:00.0000000,1-pile
143.4871911,-34.77835579999999,I1-1-29,2019-08-24T00:00:00.0000000,1-pile
143.487193,-34.778419299999996,I1-1-28,2019-08-24T00:00:00.0000000,1-pile
143.48719340000002,-34.7730472,G1-2-18,2019-07-02T00:00:00.0000000,1-pile
143.48719519999997,-34.7784922,I1-1-27,2019-08-24T00:00:00.0000000,1-pile
143.4871956,-34.77312020000001,G1-2-17,2019-07-02T00:00:00.0000000,1-pile
143.4871975,-34.7731838,G1-2-16,2019-07-02T00:00:00.0000000,1-pile
143.4871975,-34.7785679,I1-1-26,2019-08-24T00:00:00.0000000,1-pile
143.4871996,-34.7786409,I1-1-25,2019-08-24T00:00:00.0000000,1-pile
143.4871997,-34.773256700000005,G1-2-15,2019-07-02T00:00:00.0000000,1-pile
143.4872016,-34.7787044,I1-1-24,2019-08-24T00:00:00.0000000,1-pile
143.4872019,-34.773332399999994,G1-2-14,2019-07-02T00:00:00.0000000,1-pile
143.48720369999998,-34.778777399999996,I1-1-23,2019-08-24T00:00:00.0000000,1-pile
143.48720409999999,-34.7734054,G1-2-13,2019-07-02T00:00:00.0000000,1-pile
143.48720600000001,-34.773468799999996,G1-2-12,2019-07-02T00:00:00.0000000,1-pile
143.48720600000001,-34.7788531,I1-1-22,2019-08-24T00:00:00.0000000,1-pile
143.4872082,-34.7735418,G1-2-11,2019-07-02T00:00:00.0000000,1-pile
143.4872082,-34.778926,I1-1-21,2019-08-24T00:00:00.0000000,1-pile
143.4872101,-34.7789896,I1-1-20,2019-08-24T00:00:00.0000000,1-pile
143.4872105,-34.7736174,G1-2-10,2019-07-02T00:00:00.0000000,1-pile
143.4872123,-34.7790625,I1-1-19,2019-08-24T00:00:00.0000000,1-pile
143.4872127,-34.7736904,G1-2-09,2019-07-02T00:00:00.0000000,1-pile
143.4872146,-34.773753899999996,G1-2-08,2019-07-02T00:00:00.0000000,1-pile
143.4872146,-34.779138200000006,I1-1-18,2019-08-24T00:00:00.0000000,1-pile
143.4872168,-34.773826899999996,G1-2-07,2019-07-02T00:00:00.0000000,1-pile
143.4872168,-34.7792112,I1-1-17,2019-08-24T00:00:00.0000000,1-pile
143.4872187,-34.7792746,I1-1-16,2019-08-24T00:00:00.0000000,1-pile
143.48721909999998,-34.7739026,G1-2-06,2019-07-02T00:00:00.0000000,1-pile
143.4872209,-34.7793475,I1-1-15,2019-08-24T00:00:00.0000000,1-pile
143.48722130000002,-34.7739755,G1-2-05,2019-07-02T00:00:00.0000000,1-pile
143.4872231,-34.779423200000004,I1-1-14,2019-08-24T00:00:00.0000000,1-pile
143.4872232,-34.774039,G1-2-04,2019-07-02T00:00:00.0000000,1-pile
143.4872253,-34.779496200000004,I1-1-13,2019-08-24T00:00:00.0000000,1-pile
143.4872254,-34.774112,G1-2-03,2019-07-02T00:00:00.0000000,1-pile
143.48722719999998,-34.7795596,I1-1-12,2019-08-24T00:00:00.0000000,1-pile
143.48722759999998,-34.774187700000006,G1-2-02,2019-07-02T00:00:00.0000000,1-pile
143.4872294,-34.7796326,I1-1-11,2019-08-24T00:00:00.0000000,1-pile
143.48722980000002,-34.7742607,G1-2-01,2019-07-02T00:00:00.0000000,1-pile
143.48723169999997,-34.77970820000001,I1-1-10,2019-08-24T00:00:00.0000000,1-pile
143.4872339,-34.7797812,I1-1-09,2019-08-24T00:00:00.0000000,1-pile
143.4872358,-34.779844700000005,I1-1-08,2019-08-24T00:00:00.0000000,1-pile
143.4872375,-34.774516799999994,H1-2-40,2019-06-27T00:00:00.0000000,1-pile
143.487238,-34.779917700000006,I1-1-07,2019-08-24T00:00:00.0000000,1-pile
143.48723969999998,-34.7745898,H1-2-39,2019-06-27T00:00:00.0000000,1-pile
143.48724030000002,-34.7799934,I1-1-06,2019-08-24T00:00:00.0000000,1-pile
143.48724199999998,-34.774665500000005,H1-2-38,2019-06-27T00:00:00.0000000,1-pile
143.4872425,-34.780066299999994,I1-1-05,2019-08-24T00:00:00.0000000,1-pile
143.4872442,-34.7747384,H1-2-37,2019-06-27T00:00:00.0000000,1-pile
143.4872444,-34.7801298,I1-1-04,2019-08-24T00:00:00.0000000,1-pile
143.4872461,-34.774802,H1-2-36,2019-06-27T00:00:00.0000000,1-pile
143.4872466,-34.7802028,I1-1-03,2019-08-24T00:00:00.0000000,1-pile
143.4872483,-34.774875,H1-2-35,2019-06-27T00:00:00.0000000,1-pile
143.4872488,-34.780278499999994,I1-1-02,2019-08-24T00:00:00.0000000,1-pile
143.4872505,-34.774950700000005,H1-2-34,2019-06-27T00:00:00.0000000,1-pile
143.48725100000001,-34.7803515,I1-1-01,2019-08-24T00:00:00.0000000,1-pile
143.48725269999997,-34.775023600000004,H1-2-33,2019-06-27T00:00:00.0000000,1-pile
143.48725459999997,-34.7750872,H1-2-32,2019-06-27T00:00:00.0000000,1-pile
143.4872568,-34.7751601,H1-2-31,2019-06-27T00:00:00.0000000,1-pile
143.4872591,-34.7752358,H1-2-30,2019-06-26T00:00:00.0000000,1-pile
143.4872613,-34.7753088,H1-2-29,2019-06-26T00:00:00.0000000,1-pile
143.4872632,-34.7753724,H1-2-28,2019-06-26T00:00:00.0000000,1-pile
143.4872654,-34.775445399999995,H1-2-27,2019-06-26T00:00:00.0000000,1-pile
143.4872677,-34.775521000000005,H1-2-26,2019-06-26T00:00:00.0000000,1-pile
143.4872699,-34.775594,H1-2-25,2019-06-26T00:00:00.0000000,1-pile
143.4872718,-34.7756573,H1-2-24,2019-06-26T00:00:00.0000000,1-pile
143.48727390000002,-34.77573029999999,H1-2-23,2019-06-26T00:00:00.0000000,1-pile
143.4872762,-34.775806,H1-2-22,2019-06-26T00:00:00.0000000,1-pile
143.4872784,-34.7758789,H1-2-21,2019-06-26T00:00:00.0000000,1-pile
143.4872803,-34.7759424,H1-2-20,2019-07-24T00:00:00.0000000,1-pile
143.4872825,-34.7760154,H1-2-19,2019-07-24T00:00:00.0000000,1-pile
143.48728480000003,-34.7760911,H1-2-18,2019-07-24T00:00:00.0000000,1-pile
143.487287,-34.776164,H1-2-17,2019-07-24T00:00:00.0000000,1-pile
143.4872889,-34.7762273,H1-2-16,2019-07-24T00:00:00.0000000,1-pile
143.4872911,-34.776300299999996,H1-2-15,2019-07-24T00:00:00.0000000,1-pile
143.48729330000003,-34.776376,H1-2-14,2019-07-24T00:00:00.0000000,1-pile
143.48729550000002,-34.776449,H1-2-13,2019-07-24T00:00:00.0000000,1-pile
143.48729740000002,-34.7765124,H1-2-12,2019-07-24T00:00:00.0000000,1-pile
143.4872996,-34.7765854,H1-2-11,2019-07-24T00:00:00.0000000,1-pile
143.4873019,-34.776661,H1-2-10,2019-07-24T00:00:00.0000000,1-pile
143.4873041,-34.776734000000005,H1-2-09,2019-07-24T00:00:00.0000000,1-pile
143.48730600000002,-34.7767976,H1-2-08,2019-07-24T00:00:00.0000000,1-pile
143.48730769999997,-34.7714698,G1-3-40,2019-07-05T00:00:00.0000000,1-pile
143.4873082,-34.7768706,H1-2-07,2019-07-24T00:00:00.0000000,1-pile
143.4873099,-34.771542700000005,G1-3-39,2019-07-05T00:00:00.0000000,1-pile
143.4873105,-34.7769463,H1-2-06,2019-07-24T00:00:00.0000000,1-pile
143.4873122,-34.7716184,G1-3-38,2019-07-05T00:00:00.0000000,1-pile
143.4873126,-34.777019200000005,H1-2-05,2019-07-24T00:00:00.0000000,1-pile
143.4873144,-34.7716914,G1-3-37,2019-07-05T00:00:00.0000000,1-pile
143.4873146,-34.77708270000001,H1-2-04,2019-07-24T00:00:00.0000000,1-pile
143.4873163,-34.7717546,G1-3-36,2019-07-05T00:00:00.0000000,1-pile
143.48731669999998,-34.7771557,H1-2-03,2019-07-24T00:00:00.0000000,1-pile
143.48731850000001,-34.7718276,G1-3-35,2019-07-05T00:00:00.0000000,1-pile
143.48731899999999,-34.7772314,H1-2-02,2019-07-24T00:00:00.0000000,1-pile
143.4873207,-34.7719033,G1-3-34,2019-07-05T00:00:00.0000000,1-pile
143.4873212,-34.7773043,H1-2-01,2019-07-24T00:00:00.0000000,1-pile
143.4873229,-34.771976200000005,G1-3-33,2019-07-05T00:00:00.0000000,1-pile
143.4873248,-34.7720398,G1-3-32,2019-07-05T00:00:00.0000000,1-pile
143.487327,-34.772112799999995,G1-3-31,2019-07-05T00:00:00.0000000,1-pile
143.4873293,-34.7721884,G1-3-30,2019-07-05T00:00:00.0000000,1-pile
143.48733149999998,-34.7722614,G1-3-29,2019-07-05T00:00:00.0000000,1-pile
143.4873334,-34.772325,G1-3-28,2019-07-05T00:00:00.0000000,1-pile
143.4873356,-34.7723979,G1-3-27,2019-07-05T00:00:00.0000000,1-pile
143.4873379,-34.772473600000005,G1-3-26,2019-07-05T00:00:00.0000000,1-pile
143.48734,-34.7725466,G1-3-25,2019-07-05T00:00:00.0000000,1-pile
143.48734199999998,-34.7726101,G1-3-24,2019-07-05T00:00:00.0000000,1-pile
143.4873441,-34.7726831,G1-3-23,2019-07-05T00:00:00.0000000,1-pile
143.4873464,-34.7727588,G1-3-22,2019-07-05T00:00:00.0000000,1-pile
143.4873486,-34.772831700000005,G1-3-21,2019-07-05T00:00:00.0000000,1-pile
143.4873505,-34.772895299999995,G1-3-20,2019-07-02T00:00:00.0000000,1-pile
143.48735269999997,-34.772968299999995,G1-3-19,2019-07-02T00:00:00.0000000,1-pile
143.487355,-34.773043900000005,G1-3-18,2019-07-02T00:00:00.0000000,1-pile
143.4873572,-34.7731169,G1-3-17,2019-07-02T00:00:00.0000000,1-pile
143.4873591,-34.7731805,G1-3-16,2019-07-02T00:00:00.0000000,1-pile
143.4873613,-34.7732534,G1-3-15,2019-07-02T00:00:00.0000000,1-pile
143.48736350000001,-34.773329100000005,G1-3-14,2019-07-02T00:00:00.0000000,1-pile
143.4873657,-34.7734021,G1-3-13,2019-07-02T00:00:00.0000000,1-pile
143.4873676,-34.7734655,G1-3-12,2019-07-02T00:00:00.0000000,1-pile
143.4873698,-34.7735384,G1-3-11,2019-07-02T00:00:00.0000000,1-pile
143.4873721,-34.7736141,G1-3-10,2019-07-02T00:00:00.0000000,1-pile
143.4873743,-34.773687100000004,G1-3-09,2019-07-02T00:00:00.0000000,1-pile
143.4873762,-34.7737506,G1-3-08,2019-07-02T00:00:00.0000000,1-pile
143.4873784,-34.7738236,G1-3-07,2019-07-02T00:00:00.0000000,1-pile
143.4873807,-34.7738992,G1-3-06,2019-07-02T00:00:00.0000000,1-pile
143.48738280000003,-34.7739722,G1-3-05,2019-07-02T00:00:00.0000000,1-pile
143.48738480000003,-34.7740357,G1-3-04,2019-07-02T00:00:00.0000000,1-pile
143.4873869,-34.774108700000006,G1-3-03,2019-07-02T00:00:00.0000000,1-pile
143.4873892,-34.774184399999996,G1-3-02,2019-07-02T00:00:00.0000000,1-pile
143.4873914,-34.774257399999996,G1-3-01,2019-07-02T00:00:00.0000000,1-pile
143.48739740000002,-34.7798414,I1-2-08,2019-08-24T00:00:00.0000000,1-pile
143.4873991,-34.7745135,H1-3-40,2019-06-27T00:00:00.0000000,1-pile
143.4873996,-34.779914399999996,I1-2-07,2019-08-24T00:00:00.0000000,1-pile
143.48740130000002,-34.7745865,H1-3-39,2019-06-27T00:00:00.0000000,1-pile
143.4874019,-34.7799901,I1-2-06,2019-08-24T00:00:00.0000000,1-pile
143.4874036,-34.7746622,H1-3-38,2019-06-27T00:00:00.0000000,1-pile
143.4874041,-34.7800631,I1-2-05,2019-08-24T00:00:00.0000000,1-pile
143.48740580000003,-34.7747351,H1-3-37,2019-06-27T00:00:00.0000000,1-pile
143.487406,-34.7801265,I1-2-04,2019-08-24T00:00:00.0000000,1-pile
143.48740769999998,-34.774798700000005,H1-3-36,2019-06-27T00:00:00.0000000,1-pile
143.4874082,-34.7801995,I1-2-03,2019-08-24T00:00:00.0000000,1-pile
143.48740990000002,-34.7748717,H1-3-35,2019-06-27T00:00:00.0000000,1-pile
143.48741040000002,-34.780275200000005,I1-2-02,2019-08-24T00:00:00.0000000,1-pile
143.4874121,-34.7749474,H1-3-34,2019-06-27T00:00:00.0000000,1-pile
143.4874126,-34.7803482,I1-2-01,2019-08-24T00:00:00.0000000,1-pile
143.4874143,-34.775020399999995,H1-3-33,2019-06-27T00:00:00.0000000,1-pile
143.48741619999998,-34.7750838,H1-3-32,2019-06-27T00:00:00.0000000,1-pile
143.48741840000002,-34.7751568,H1-3-31,2019-06-27T00:00:00.0000000,1-pile
143.4874207,-34.7752325,H1-3-30,2019-06-27T00:00:00.0000000,1-pile
143.4874229,-34.7753055,H1-3-29,2019-06-27T00:00:00.0000000,1-pile
143.4874248,-34.7753691,H1-3-28,2019-06-27T00:00:00.0000000,1-pile
143.487427,-34.77544210000001,H1-3-27,2019-06-27T00:00:00.0000000,1-pile
143.4874293,-34.775517799999996,H1-3-26,2019-06-27T00:00:00.0000000,1-pile
143.4874314,-34.7755907,H1-3-25,2019-06-27T00:00:00.0000000,1-pile
143.48743340000001,-34.775654100000004,H1-3-24,2019-06-27T00:00:00.0000000,1-pile
143.4874355,-34.7757271,H1-3-23,2019-06-27T00:00:00.0000000,1-pile
143.4874378,-34.7758027,H1-3-22,2019-06-27T00:00:00.0000000,1-pile
143.48744,-34.77587570000001,H1-3-21,2019-06-27T00:00:00.0000000,1-pile
143.4874419,-34.7759391,H1-3-20,2019-07-24T00:00:00.0000000,1-pile
143.48744409999998,-34.7760121,H1-3-19,2019-07-24T00:00:00.0000000,1-pile
143.4874464,-34.776087700000005,H1-3-18,2019-07-24T00:00:00.0000000,1-pile
143.4874486,-34.7761607,H1-3-17,2019-07-24T00:00:00.0000000,1-pile
143.4874505,-34.776224,H1-3-16,2019-07-24T00:00:00.0000000,1-pile
143.48745269999998,-34.776297,H1-3-15,2019-07-24T00:00:00.0000000,1-pile
143.48745490000002,-34.7763726,H1-3-14,2019-07-24T00:00:00.0000000,1-pile
143.4874571,-34.7764456,H1-3-13,2019-07-24T00:00:00.0000000,1-pile
143.487459,-34.7765091,H1-3-12,2019-07-24T00:00:00.0000000,1-pile
143.48746119999998,-34.7765821,H1-3-11,2019-07-24T00:00:00.0000000,1-pile
143.4874635,-34.77665770000001,H1-3-10,2019-07-24T00:00:00.0000000,1-pile
143.4874657,-34.7767307,H1-3-09,2019-07-24T00:00:00.0000000,1-pile
143.4874676,-34.7767943,H1-3-08,2019-07-24T00:00:00.0000000,1-pile
143.48746930000001,-34.7714664,G1-4-40,2019-07-05T00:00:00.0000000,1-pile
143.4874698,-34.77686729999999,H1-3-07,2019-07-24T00:00:00.0000000,1-pile
143.4874715,-34.7715393,G1-4-39,2019-07-05T00:00:00.0000000,1-pile
143.4874721,-34.776943,H1-3-06,2019-07-24T00:00:00.0000000,1-pile
143.4874738,-34.771615000000004,G1-4-38,2019-07-05T00:00:00.0000000,1-pile
143.48747419999998,-34.777015899999995,H1-3-05,2019-07-24T00:00:00.0000000,1-pile
143.48747600000002,-34.771688,G1-4-37,2019-07-05T00:00:00.0000000,1-pile
143.48747619999997,-34.7770794,H1-3-04,2019-07-24T00:00:00.0000000,1-pile
143.48747790000002,-34.7717513,G1-4-36,2019-07-05T00:00:00.0000000,1-pile
143.4874783,-34.7771524,H1-3-03,2019-07-24T00:00:00.0000000,1-pile
143.48748,-34.7718243,G1-4-35,2019-07-05T00:00:00.0000000,1-pile
143.4874806,-34.7772281,H1-3-02,2019-07-24T00:00:00.0000000,1-pile
143.4874823,-34.7719,G1-4-34,2019-07-05T00:00:00.0000000,1-pile
143.4874828,-34.777301,H1-3-01,2019-07-24T00:00:00.0000000,1-pile
143.4874845,-34.7719729,G1-4-33,2019-07-05T00:00:00.0000000,1-pile
143.4874864,-34.7720365,G1-4-32,2019-07-05T00:00:00.0000000,1-pile
143.4874886,-34.7721095,G1-4-31,2019-07-05T00:00:00.0000000,1-pile
143.4874909,-34.7721852,G1-4-30,2019-07-05T00:00:00.0000000,1-pile
143.4874931,-34.7722582,G1-4-29,2019-07-05T00:00:00.0000000,1-pile
143.487495,-34.7723217,G1-4-28,2019-07-05T00:00:00.0000000,1-pile
143.48749719999998,-34.77239470000001,G1-4-27,2019-07-05T00:00:00.0000000,1-pile
143.4874994,-34.772470399999996,G1-4-26,2019-07-05T00:00:00.0000000,1-pile
143.48750159999997,-34.772543299999995,G1-4-25,2019-07-05T00:00:00.0000000,1-pile
143.4875035,-34.77260689999999,G1-4-24,2019-07-05T00:00:00.0000000,1-pile
143.48750569999999,-34.77267979999999,G1-4-23,2019-07-05T00:00:00.0000000,1-pile
143.48750800000002,-34.7727555,G1-4-22,2019-07-05T00:00:00.0000000,1-pile
143.4875102,-34.772828499999996,G1-4-21,2019-07-05T00:00:00.0000000,1-pile
143.4875121,-34.772892,G1-4-20,2019-07-03T00:00:00.0000000,1-pile
143.48751430000002,-34.772965,G1-4-19,2019-07-02T00:00:00.0000000,1-pile
143.4875166,-34.7730406,G1-4-18,2019-07-02T00:00:00.0000000,1-pile
143.4875188,-34.7731136,G1-4-17,2019-07-02T00:00:00.0000000,1-pile
143.4875207,-34.7731771,G1-4-16,2019-07-02T00:00:00.0000000,1-pile
143.48752290000002,-34.7732501,G1-4-15,2019-07-02T00:00:00.0000000,1-pile
143.4875251,-34.773325799999995,G1-4-14,2019-07-02T00:00:00.0000000,1-pile
143.4875273,-34.773398799999995,G1-4-13,2019-07-02T00:00:00.0000000,1-pile
143.48752919999998,-34.773462200000004,G1-4-12,2019-07-02T00:00:00.0000000,1-pile
143.4875314,-34.773535200000005,G1-4-11,2019-07-02T00:00:00.0000000,1-pile
143.48753369999997,-34.77361079999999,G1-4-10,2019-07-02T00:00:00.0000000,1-pile
143.4875359,-34.7736838,G1-4-09,2019-07-02T00:00:00.0000000,1-pile
143.4875378,-34.7737473,G1-4-08,2019-07-02T00:00:00.0000000,1-pile
143.48754,-34.7738203,G1-4-07,2019-07-02T00:00:00.0000000,1-pile
143.48754230000003,-34.773896,G1-4-06,2019-07-02T00:00:00.0000000,1-pile
143.48754440000002,-34.7739689,G1-4-05,2019-07-02T00:00:00.0000000,1-pile
